budget_id,owner_id,category_name
22,10,Jewelery - 2355
23,10,Games - 2356
23,10,Outdoors - 2357
23,10,Toys - 2358
23,10,Sports - 2359
23,10,Health - 2360
23,10,Clothing - 2361
23,10,Sports - 2362
23,10,Automotive - 2363
23,10,Automotive - 2364
23,10,Toys - 2365
23,10,Jewelery - 2366
23,10,Sports - 2367
23,10,Baby - 2368
23,10,Baby - 2369
23,10,Home - 2370
24,10,Beauty - 2371
24,10,Tools - 2372
24,10,Health - 2373
24,10,Movies - 2374
24,10,Computers - 2375
24,10,Electronics - 2376
24,10,Kids - 2377
24,10,Toys - 2378
24,10,Grocery - 2379
24,10,Clothing - 2380
24,10,Sports - 2381
24,10,Automotive - 2382
24,10,Grocery - 2383
24,10,Kids - 2384
24,10,Baby - 2385
25,10,Tools - 2386
25,10,Health - 2387
25,10,Tools - 2388
25,10,Movies - 2389
25,10,Sports - 2390
25,10,Health - 2391
25,10,Sports - 2392
25,10,Books - 2393
25,10,Movies - 2394
25,10,Baby - 2395
25,10,Kids - 2396
25,10,Movies - 2397
25,10,Clothing - 2398
25,10,Books - 2399
25,10,Electronics - 2400
26,10,Industrial - 2401
26,10,Games - 2402
26,10,Health - 2403
26,10,Grocery - 2404
26,10,Home - 2405
26,10,Health - 2406
26,10,Clothing - 2407
26,10,Shoes - 2408
26,10,Health - 2409
26,10,Games - 2410
26,10,Kids - 2411
26,10,Music - 2412
26,10,Toys - 2413
26,10,Sports - 2414
26,10,Electronics - 2415
27,10,Beauty - 2416
27,10,Toys - 2417
27,10,Industrial - 2418
27,10,Grocery - 2419
27,10,Home - 2420
27,10,Automotive - 2421
27,10,Toys - 2422
27,10,Clothing - 2423
27,10,Home - 2424
27,10,Clothing - 2425
27,10,Automotive - 2426
27,10,Health - 2427
27,10,Grocery - 2428
27,10,Garden - 2429
27,10,Computers - 2430
28,10,Movies - 2431
28,10,Books - 2432
28,10,Computers - 2433
28,10,Sports - 2434
28,10,Electronics - 2435
28,10,Movies - 2436
28,10,Tools - 2437
28,10,Garden - 2438
28,10,Clothing - 2439
28,10,Toys - 2440
28,10,Garden - 2441
28,10,Electronics - 2442
28,10,Clothing - 2443
28,10,Health - 2444
28,10,Home - 2445
29,10,Outdoors - 2446
29,10,Industrial - 2447
29,10,Health - 2448
29,10,Outdoors - 2449
29,10,Music - 2450
29,10,Health - 2451
29,10,Tools - 2452
29,10,Clothing - 2453
29,10,Electronics - 2454
29,10,Industrial - 2455
29,10,Games - 2456
29,10,Home - 2457
29,10,Baby - 2458
29,10,Industrial - 2459
29,10,Movies - 2460
30,10,Games - 2461
30,10,Books - 2462
30,10,Toys - 2463
30,10,Games - 2464
30,10,Clothing - 2465
30,10,Books - 2466
30,10,Clothing - 2467
30,10,Shoes - 2468
30,10,Clothing - 2469
30,10,Home - 2470
30,10,Industrial - 2471
30,10,Beauty - 2472
30,10,Outdoors - 2473
30,10,Health - 2474
30,10,Beauty - 2475
